"category","name","name_en","attack","huixin","next","fire","water","thunder","ice","dragon","sleep","paralyze","poison","blasting","defense","phial","shelling","kinsect","snipe","speed","cut0","cut5","automatic","offset","hole","notes_desc","qushe","xuli","xuli_add","coatings","coatings_up","recoil","reload","ammo","previous","views","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"重弩","开伦弩Ⅱ","CaromShotII","160","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","左/小","0-0-0","","","","","","","中","较慢","{""nrm"": [""5"", ""5"", ""5""], ""prc"": [""4"", ""4"", ""3""], ""spr"": [""5"", ""5"", ""4""], ""shr"": [""4"", ""3"", ""3""], ""sti"": [""2"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""2"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""4"", ""3""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""2""], ""sli"": [""1""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791af9","3","1617199366","1617668045","80067813","606481066dcdcd002b791afa","[""user:anonymous""]","[]"
"重弩","雪鹿弩Ⅰ","AntekaBurstI","150","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","较小","较快","{""nrm"": [""5"", ""4"", ""4""], ""prc"": [""4"", ""4"", ""3""], ""spr"": [""2"", ""1"", ""1""], ""shr"": [""4"", ""3"", ""3""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""4"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""2"", ""1""], ""rec"": [""2"", ""0""], ""dem"": [""2""], ""amr"": [""0""], ""sli"": [""0""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791b03","2","1617199366","1617642844","80067813","606481066dcdcd002b791b08","[""user:anonymous""]","[]"
"重弩","沉重雪鹿弩","AntekaBlaster","200","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","3-0-0","","","","","","","较小","较快","{""nrm"": [""6"", ""5"", ""5""], ""prc"": [""4"", ""4"", ""3""], ""spr"": [""2"", ""1"", ""1""], ""shr"": [""5"", ""4"", ""4""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""2"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""4"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""2"", ""1""], ""rec"": [""3"", ""0""], ""dem"": [""3""], ""amr"": [""0""], ""sli"": [""0""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791b09","3","1617199366","1617643924","80067813","606481066dcdcd002b791b0a","[""user:anonymous""]","[]"
"重弩","狐重炮【风过云雾散】Ⅰ","CirrusBlasterI","130","10","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","较小","较快","{""nrm"": [""3"", ""3"", ""3""], ""prc"": [""4"", ""4"", ""3""], ""spr"": [""3"", ""3"", ""1""], ""shr"": [""3"", ""3"", ""1""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""3"", ""3""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""3"", ""2""], ""rec"": [""2"", ""1""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""2""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791ad1","6","1617199366","1617645241","80067813","606481066dcdcd002b791ad7","[""user:anonymous""]","[]"
"重弩","炎火铁重弩Ⅰ","KamuraH.BowgunI","60","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","中","较快","{""nrm"": [""5"", ""3"", ""3""], ""prc"": [""4"", ""3"", ""3""], ""spr"": [""2"", ""2"", ""2""], ""shr"": [""2"", ""2"", ""2""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""3"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""1""], ""wyv"": [""1""], ""tra"": [""2""]}","","14","1617199366","1617669243","80067813","606481066dcdcd002b791acf","[""user:anonymous""]","[]"
"重弩","炎火忍重弩","KamuraNinjaH.Bowgun","190","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","1-1-0","","","","","","","中","较快","{""nrm"": [""6"", ""6"", ""5""], ""prc"": [""5"", ""5"", ""5""], ""spr"": [""2"", ""2"", ""2""], ""shr"": [""2"", ""2"", ""2""], ""sti"": [""2"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""4"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""1""], ""wyv"": [""1""], ""tra"": [""2""]}","606481066dcdcd002b791ad3","12","1617199366","1617676085","80067813","606481066dcdcd002b791ad4","[""user:anonymous""]","[]"
"重弩","炎火铁重弩Ⅳ","KamuraH.BowgunIV","140","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","中","较快","{""nrm"": [""5"", ""5"", ""4""], ""prc"": [""4"", ""4"", ""4""], ""spr"": [""2"", ""2"", ""2""], ""shr"": [""2"", ""2"", ""2""], ""sti"": [""2"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""3"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""1""], ""wyv"": [""1""], ""tra"": [""2""]}","606481066dcdcd002b791ad1","3","1617199366","1617668044","80067813","606481066dcdcd002b791ad2","[""user:anonymous""]","[]"
"重弩","冰牙加农炮Ⅰ","GuerreraCannonI","180","20","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-1-0","","","","","","","中","快速","{""nrm"": [""3"", ""3"", ""3""], ""prc"": [""5"", ""5"", ""5""], ""spr"": [""2"", ""2"", ""2""], ""shr"": [""2"", ""2"", ""2""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""3"", ""4""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""1"", ""0""], ""exh"": [""1"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""1""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791ade","4","1617199366","1617669961","80067813","606481066dcdcd002b791ae0","[""user:anonymous""]","[]"
"重弩","讨伐队正式重炮Ⅰ","Striker'sBowgunI","170","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","1-0-0","","","","","","","中","普通","{""nrm"": [""5"", ""5"", ""4""], ""prc"": [""3"", ""3"", ""3""], ""spr"": [""3"", ""2"", ""2""], ""shr"": [""4"", ""3"", ""3""], ""sti"": [""2"", ""1"", ""1""], ""clu"": [""2"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""3"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""3"", ""3""], ""dem"": [""1""], ""amr"": [""1""], ""sli"": [""0""], ""wyv"": [""1""], ""tra"": [""2""]}","606481066dcdcd002b791aea","1","1617199366","1617600425","80067813","606481066dcdcd002b791aeb","[""user:anonymous""]","[]"
"重弩","避役速炮Ⅰ","PukeiLauncherI","190","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","2-0-0","","","","","","","大","普通","{""nrm"": [""4"", ""5"", ""5""], ""prc"": [""5"", ""4"", ""3""], ""spr"": [""6"", ""5"", ""4""], ""shr"": [""3"", ""3"", ""3""], ""sti"": [""2"", ""1"", ""1""], ""clu"": [""3"", ""1"", ""1""], ""fir"": [""5"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""3"", ""2""], ""par"": [""2"", ""0""], ""sle"": [""2"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""1"", ""1""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""2""], ""wyv"": [""1""], ""tra"": [""2""]}","606481066dcdcd002b791b04","2","1617199366","1617632645","80067813","606481066dcdcd002b791b05","[""user:anonymous""]","[]"
"重弩","狐重炮【风过云雾散】Ⅱ","CirrusBlasterII","190","10","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","1-0-0","","","","","","","较小","较快","{""nrm"": [""4"", ""3"", ""3""], ""prc"": [""5"", ""4"", ""4""], ""spr"": [""3"", ""3"", ""1""], ""shr"": [""3"", ""3"", ""1""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""4"", ""3""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""3"", ""2""], ""rec"": [""2"", ""1""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""2""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791ad7","10","1617199366","1617668765","80067813","606481066dcdcd002b791ad8","[""user:anonymous""]","[]"
"重弩","风之贼重弩Ⅰ","WindThiefCrossbowI","80","10","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","中","较快","{""nrm"": [""3"", ""3"", ""1""], ""prc"": [""4"", ""3"", ""2""], ""spr"": [""1"", ""1"", ""1""], ""shr"": [""3"", ""2"", ""1""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""1""], ""dem"": [""1""], ""amr"": [""1""], ""sli"": [""2""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791ae8","4","1617199366","1617643324","80067813","606481066dcdcd002b791afc","[""user:anonymous""]","[]"
"重弩","骨制发射器Ⅰ","BoneShooterI","90","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","大","普通","{""nrm"": [""4"", ""3"", ""5""], ""prc"": [""2"", ""2"", ""2""], ""spr"": [""4"", ""3"", ""3""], ""shr"": [""2"", ""2"", ""2""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""2"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""3"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""2""], ""wyv"": [""0""], ""tra"": [""2""]}","","2","1617199366","1617643206","80067813","606481066dcdcd002b791b02","[""user:anonymous""]","[]"
"重弩","妃龙炮【远击】Ⅰ","Queen'sLongfireI","120","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","中","较慢","{""nrm"": [""6"", ""6"", ""5""], ""prc"": [""2"", ""3"", ""3""], ""spr"": [""2"", ""1"", ""1""], ""shr"": [""3"", ""3"", ""3""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""3"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""3"", ""2""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""2""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791ad9","2","1617199366","1617617763","80067813","606481066dcdcd002b791add","[""user:anonymous""]","[]"
"重弩","铁制突击弩Ⅱ","IronAssaultII","100","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","较小","普通","{""nrm"": [""4"", ""4"", ""3""], ""prc"": [""2"", ""2"", ""1""], ""spr"": [""2"", ""2"", ""2""], ""shr"": [""5"", ""3"", ""3""], ""sti"": [""2"", ""2"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""3"", ""1""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""2""], ""sli"": [""2""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791ae8","2","1617199366","1617643206","80067813","606481066dcdcd002b791ae9","[""user:anonymous""]","[]"
"重弩","反击Ⅰ","ReversalShotI","110","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","右/小","0-0-0","","","","","","","大","较慢","{""nrm"": [""5"", ""2"", ""2""], ""prc"": [""1"", ""1"", ""1""], ""spr"": [""4"", ""3"", ""2""], ""shr"": [""2"", ""2"", ""2""], ""sti"": [""2"", ""2"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""3"", ""1""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""2"", ""1""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""0""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791ad0","3","1617199366","1617668406","80067813","606481066dcdcd002b791ad9","[""user:anonymous""]","[]"
"重弩","炎火铁重弩Ⅴ","KamuraH.BowgunV","160","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-1-0","","","","","","","中","较快","{""nrm"": [""6"", ""5"", ""4""], ""prc"": [""5"", ""5"", ""4""], ""spr"": [""2"", ""2"", ""2""], ""shr"": [""2"", ""2"", ""2""], ""sti"": [""2"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""4"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""1""], ""wyv"": [""1""], ""tra"": [""2""]}","606481066dcdcd002b791ad2","4","1617199366","1617669842","80067813","606481066dcdcd002b791ad3","[""user:anonymous""]","[]"
"重弩","青熊筒Ⅰ","ArzurosGunI","100","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","中","普通","{""nrm"": [""6"", ""5"", ""3""], ""prc"": [""2"", ""2"", ""1""], ""spr"": [""4"", ""3"", ""2""], ""shr"": [""2"", ""2"", ""2""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""2"", ""1"", ""1""], ""fir"": [""3"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""1"", ""0""], ""par"": [""1"", ""0""], ""sle"": [""1"", ""0""], ""exh"": [""1"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""0""], ""wyv"": [""2""], ""tra"": [""2""]}","606481066dcdcd002b791ad0","3","1617199366","1617668285","80067813","606481066dcdcd002b791ae2","[""user:anonymous""]","[]"
"重弩","王炮雷弩Ⅰ","Usurper'sTremorI","140","10","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","中","普通","{""nrm"": [""8"", ""7"", ""7""], ""prc"": [""3"", ""3"", ""2""], ""spr"": [""3"", ""3"", ""3""], ""shr"": [""3"", ""3"", ""2""], ""sti"": [""2"", ""1"", ""1""], ""clu"": [""2"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""3"", ""2""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""2"", ""1""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""0"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""2""], ""wyv"": [""1""], ""tra"": [""2""]}","606481066dcdcd002b791ae3","3","1617199366","1617633007","80067813","606481066dcdcd002b791ae5","[""user:anonymous""]","[]"
"重弩","钢铁突击弩","SteelAssault","140","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","较小","普通","{""nrm"": [""5"", ""5"", ""3""], ""prc"": [""3"", ""2"", ""3""], ""spr"": [""3"", ""2"", ""2""], ""shr"": [""5"", ""4"", ""3""], ""sti"": [""2"", ""2"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""4"", ""1""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""2""], ""sli"": [""2""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791ae9","2","1617199366","1617600608","80067813","606481066dcdcd002b791aea","[""user:anonymous""]","[]"
"重弩","大地吞噬者","EarthEater","180","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-1-0","","","","","","","中","普通","{""nrm"": [""5"", ""5"", ""5""], ""prc"": [""3"", ""3"", ""3""], ""spr"": [""3"", ""3"", ""2""], ""shr"": [""4"", ""4"", ""3""], ""sti"": [""5"", ""3"", ""1""], ""clu"": [""3"", ""2"", ""1""], ""fir"": [""3"", ""1""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""2"", ""1""], ""par"": [""0"", ""1""], ""sle"": [""0"", ""1""], ""exh"": [""0"", ""0""], ""rec"": [""0"", ""2""], ""dem"": [""0""], ""amr"": [""2""], ""sli"": [""0""], ""wyv"": [""1""], ""tra"": [""2""]}","606481066dcdcd002b791af4","4","1617199366","1617668885","80067813","606481066dcdcd002b791af5","[""user:anonymous""]","[]"
"重弩","飞雷重弩爆蛇Ⅱ","KadachiCannonII","160","10","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","1-0-0","","","","","","","中","较慢","{""nrm"": [""5"", ""4"", ""4""], ""prc"": [""6"", ""6"", ""5""], ""spr"": [""2"", ""1"", ""1""], ""shr"": [""3"", ""1"", ""1""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""2"", ""4""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""3"", ""2""], ""sle"": [""2"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""0"", ""0""], ""dem"": [""2""], ""amr"": [""0""], ""sli"": [""3""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791b0d","2","1617199366","1617643808","80067813","606481066dcdcd002b791b0e","[""user:anonymous""]","[]"
"重弩","炎羽重炮Ⅱ","FlammenkanoneII","220","-20","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","左/大","1-1-0","","","","","","","大","较慢","{""nrm"": [""8"", ""7"", ""5""], ""prc"": [""4"", ""3"", ""3""], ""spr"": [""6"", ""6"", ""5""], ""shr"": [""4"", ""3"", ""3""], ""sti"": [""3"", ""3"", ""1""], ""clu"": [""2"", ""2"", ""1""], ""fir"": [""5"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""2"", ""0""], ""poi"": [""1"", ""1""], ""par"": [""1"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""0"", ""0""], ""dem"": [""2""], ""amr"": [""0""], ""sli"": [""0""], ""wyv"": [""1""], ""tra"": [""2""]}","606481066dcdcd002b791aee","4","1617199366","1617668285","80067813","606481066dcdcd002b791aef","[""user:anonymous""]","[]"
"重弩","深渊硬甲龙炮","MarinoCannon","160","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","左/小","0-2-0","","","","","","","中","较慢","{""nrm"": [""6"", ""6"", ""5""], ""prc"": [""2"", ""3"", ""3""], ""spr"": [""4"", ""4"", ""4""], ""shr"": [""4"", ""4"", ""4""], ""sti"": [""3"", ""2"", ""2""], ""clu"": [""2"", ""2"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""3"", ""3""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""1""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""0""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791af7","2","1617199366","1617633007","80067813","606481066dcdcd002b791af8","[""user:anonymous""]","[]"
"重弩","避役速炮Ⅱ","PukeiLauncherII","200","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","2-0-0","","","","","","","大","普通","{""nrm"": [""4"", ""6"", ""5""], ""prc"": [""5"", ""4"", ""3""], ""spr"": [""6"", ""5"", ""5""], ""shr"": [""3"", ""3"", ""3""], ""sti"": [""2"", ""1"", ""1""], ""clu"": [""3"", ""1"", ""1""], ""fir"": [""5"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""4"", ""2""], ""par"": [""2"", ""0""], ""sle"": [""2"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""1"", ""1""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""2""], ""wyv"": [""1""], ""tra"": [""2""]}","606481066dcdcd002b791b05","10","1617199366","1617670081","80067813","606481066dcdcd002b791b06","[""user:anonymous""]","[]"
"重弩","风之贼重弩Ⅱ","WindThiefCrossbowII","90","10","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","中","较快","{""nrm"": [""4"", ""3"", ""1""], ""prc"": [""4"", ""4"", ""2""], ""spr"": [""1"", ""1"", ""1""], ""shr"": [""3"", ""2"", ""1""], ""sti"": [""1"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""1""], ""dem"": [""1""], ""amr"": [""1""], ""sli"": [""2""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791afc","5","1617199366","1617632285","80067813","606481066dcdcd002b791afd","[""user:anonymous""]","[]"
"重弩","炎火铁重弩Ⅱ","KamuraH.BowgunII","70","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","无","0-0-0","","","","","","","中","较快","{""nrm"": [""5"", ""4"", ""3""], ""prc"": [""4"", ""3"", ""3""], ""spr"": [""2"", ""2"", ""2""], ""shr"": [""2"", ""2"", ""2""], ""sti"": [""2"", ""1"", ""1""], ""clu"": [""1"", ""1"", ""1""], ""fir"": [""3"", ""0""], ""wat"": [""0"", ""0""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""0"", ""0""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""1""], ""wyv"": [""1""], ""tra"": [""2""]}","606481066dcdcd002b791acf","3","1617199366","1617643444","80067813","606481066dcdcd002b791ad0","[""user:anonymous""]","[]"
"重弩","反击Ⅲ","ReversalShotIII","180","0","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","右/小","0-1-0","","","","","","","大","较慢","{""nrm"": [""7"", ""4"", ""3""], ""prc"": [""2"", ""1"", ""1""], ""spr"": [""5"", ""5"", ""4""], ""shr"": [""5"", ""4"", ""4""], ""sti"": [""3"", ""2"", ""1""], ""clu"": [""2"", ""1"", ""1""], ""fir"": [""0"", ""0""], ""wat"": [""4"", ""1""], ""thn"": [""0"", ""0""], ""ice"": [""0"", ""0""], ""dra"": [""0"", ""0""], ""poi"": [""0"", ""0""], ""par"": [""0"", ""0""], ""sle"": [""0"", ""0""], ""exh"": [""2"", ""1""], ""rec"": [""2"", ""0""], ""dem"": [""0""], ""amr"": [""0""], ""sli"": [""0""], ""wyv"": [""0""], ""tra"": [""2""]}","606481066dcdcd002b791ada","3","1617199366","1617602225","80067813","606481066dcdcd002b791adb","[""user:anonymous""]","[]"
