"item","num","gailv","mission","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"{""name"": ""\u5c16\u94e0\u7389"", ""desc"": ""\u8fdb\u4e00\u6b65\u63d0\u5347\u6b66\u5177\u6027\u80fd\u7684\u94e0\u7389\u3002\u53ef\u5f3a\u5316\u9632\u5177\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item52.png"", ""name_jp"": ""\u5c16\u93a7\u7389"", ""created_at"": 1616846216, ""updated_at"": 1617887249, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb369"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","7","{""name"": ""\u5954\u9a70\u4e8e\u5730\u5e95\u7684\u89d2\u9f99"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u89d2\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 7, ""name_en"": null, ""desc"": null, ""client"": ""\u90bb\u6751\u7684\u957f\u8001"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b296"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce17977f","[""user:anonymous""]","[]"
"{""name"": ""\u4fee\u7f57\u539f\u73e0"", ""desc"": ""\u5236\u4f5c\u88c5\u9970\u54c1\u65f6\u4e0d\u53ef\u6216\u7f3a\u7684\u73e0\u5b50\u3002\u7f8e\u4e2d\u4e0d\u8db3\u4e4b\u5904\u5c31\u662f\u6709\u70b9\u8d35\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item53.png"", ""name_jp"": ""\u4fee\u7f85\u539f\u73e0"", ""created_at"": 1616846216, ""updated_at"": 1617887148, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","16","{""name"": ""\u8f70\u9686\u9686\u7684\u5486\u54ee"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u8f70\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 7, ""name_en"": null, ""desc"": null, ""client"": ""\u6c99\u539f\u7684\u6e38\u5546"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b297"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179787","[""user:anonymous""]","[]"
"{""name"": ""\u94f6\u86cb"", ""desc"": ""\u95ea\u95ea\u53d1\u5149\u7684\u94f6\u86cb\u3002\u662f\u62e5\u6709\u5de8\u5927\u4ef7\u503c\u7684\u73cd\u5b9d\u3002\u53ef\u5356\u51fa\u9ad8\u4ef7\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item2.png"", ""name_jp"": ""\u9280\u306e\u305f\u307e\u3054"", ""created_at"": 1616846216, ""updated_at"": 1617887256, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb52b"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","5","{""name"": ""\u8f70\u9686\u9686\u7684\u5486\u54ee"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u8f70\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 7, ""name_en"": null, ""desc"": null, ""client"": ""\u6c99\u539f\u7684\u6e38\u5546"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b297"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce17978a","[""user:anonymous""]","[]"
"{""name"": ""\u7279\u5236\u56e2\u5b50\u5238"", ""desc"": ""\u53ef\u5403\u5230\u7528\u4e25\u9009\u7d20\u6750\u5236\u6210\u7684\u7279\u522b\u56e2\u5b50\u7684\u7968\u5238\u3002\u503e\u6ce8\u4e86\u5e73\u65e5\u91cc\u7684\u611f\u8c22\u4e4b\u60c5\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item50.png"", ""name_jp"": ""\u8b39\u88fd\u304a\u3060\u3093\u3054\u5238"", ""created_at"": 1616846216, ""updated_at"": 1617887243, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb50c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","3","100","{""name"": ""\u201c\u6ce8\u610f\u706b\u5019\uff01\u7d2b\u708e\u4e0e\u706b\u7403\u201d\u4e4b\u5377"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u706b\u9f99\u548c1\u5934\u6028\u864e\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 7, ""name_en"": null, ""desc"": null, ""client"": ""\u8336\u70b9\u5e97\u5e97\u4e3b\u827e\u8349"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b29b"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1797b3","[""user:anonymous""]","[]"
"{""name"": ""\u575a\u9f99\u9aa8"", ""desc"": ""\u4e00\u6574\u5934\u5927\u578b\u9f99\u91cc\u4e5f\u627e\u4e0d\u51fa\u51e0\u5757\uff0c\u975e\u5e38\u8d35\u91cd\u7684\u9aa8\u5934\u3002\u52a0\u5de5\u96be\u5ea6\u9ad8\uff0c\u4f46\u56e0\u4e3a\u4f18\u5f02\u7684\u6548\u679c\u5907\u53d7\u77a9\u76ee\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u5805\u7adc\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887194, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb37a"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","13","{""name"": ""\u6fc0\u6218\u30fb\u6fc0\u70c8\u30fb\u6fc0\u52b1\u4e4b\u4e71"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u89d2\u9f99\u548c1\u5934\u86ee\u989a\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 7, ""name_en"": null, ""desc"": null, ""client"": ""\u6b66\u8005\u4fee\u884c\u4e2d\u7684\u7537\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b29f"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1797d3","[""user:anonymous""]","[]"
"{""name"": ""\u5c16\u94e0\u7389"", ""desc"": ""\u8fdb\u4e00\u6b65\u63d0\u5347\u6b66\u5177\u6027\u80fd\u7684\u94e0\u7389\u3002\u53ef\u5f3a\u5316\u9632\u5177\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item52.png"", ""name_jp"": ""\u5c16\u93a7\u7389"", ""created_at"": 1616846216, ""updated_at"": 1617887249, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb369"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","24","{""name"": ""\u56db\u5904\u903c\u8fd1\u7684\u5a01\u80c1"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u53ea\u5983\u8718\u86db\u548c1\u5934\u5947\u602a\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 7, ""name_en"": null, ""desc"": null, ""client"": ""\u7a7f\u7740\u6734\u7d20\u7684\u5987\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b2a1"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1797e7","[""user:anonymous""]","[]"
"{""name"": ""\u94f6\u86cb"", ""desc"": ""\u95ea\u95ea\u53d1\u5149\u7684\u94f6\u86cb\u3002\u662f\u62e5\u6709\u5de8\u5927\u4ef7\u503c\u7684\u73cd\u5b9d\u3002\u53ef\u5356\u51fa\u9ad8\u4ef7\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item2.png"", ""name_jp"": ""\u9280\u306e\u305f\u307e\u3054"", ""created_at"": 1616846216, ""updated_at"": 1617887256, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb52b"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","5","{""name"": ""\u75be\u98ce\u6012\u6d9b\u7684\u5927\u821e\u53f0"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e\u6240\u6709\u76ee\u6807"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 7, ""name_en"": null, ""desc"": null, ""client"": ""\u5f02\u60f3\u5929\u5f00\u7684\u4f5c\u5bb6"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b2a2"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1797f4","[""user:anonymous""]","[]"
"{""name"": ""\u8fc5\u9f99\u786c\u5e01"", ""desc"": ""\u8d60\u4e88\u5728\u6597\u6280\u5927\u4f1a\u4e2d\u5f81\u670d\u4e86\u8fc5\u9f99\u4e4b\u4eba\u7684\u786c\u5e01\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item49.png"", ""name_jp"": ""\u30ca\u30eb\u30ac\u30b3\u30a4\u30f3"", ""created_at"": 1616846216, ""updated_at"": 1617887244, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb51e"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","10","{""name"": ""\u6597\u6280\u5927\u4f1a03"", ""level"": null, ""contract"": null, ""success_condition"": ""\u8ba8\u4f101\u5934\u6c34\u517d\u548c1\u5934\u8fc5\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 3, ""star"": 3, ""name_en"": null, ""desc"": null, ""client"": ""\u502a\u6cf0\u6559\u5b98"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b2a5"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179800","[""user:anonymous""]","[]"
"{""name"": ""\u751f\u547d\u7c89\u5c18"", ""desc"": ""\u5c06\u56de\u590d\u4f53\u529b\u7684\u7c89\u5c18\u6492\u5411\u56db\u5468\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png"", ""name_jp"": ""\u751f\u547d\u306e\u7c89\u5875"", ""created_at"": 1616846216, ""updated_at"": 1617887088, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2a1"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","25","{""name"": ""\u6597\u6280\u5927\u4f1a05"", ""level"": null, ""contract"": null, ""success_condition"": ""\u8ba8\u4f10\u91d1\u72ee\u5b50"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 3, ""star"": 7, ""name_en"": null, ""desc"": null, ""client"": ""\u502a\u6cf0\u6559\u5b98"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b2a7"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179810","[""user:anonymous""]","[]"
"{""name"": ""\u785d\u5316\u4f1e\u83c7"", ""desc"": ""\u79d8\u85cf\u9ad8\u6e29\u7684\u7a00\u6709\u8611\u83c7\u3002\u8c03\u548c\u7206\u5f39\u6240\u9700\u70b8\u836f\u7684\u5fc5\u8981\u7d20\u6750\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item1.png"", ""name_jp"": ""\u30cb\u30c8\u30ed\u30c0\u30b1"", ""created_at"": 1616846216, ""updated_at"": 1617887106, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2d6"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","19","{""name"": ""\u6700\u8fd1\u6210\u4e3a\u8bdd\u9898\u7684\u575a\u786c\u5bb6\u4f19"", ""level"": null, ""contract"": null, ""success_condition"": ""\u5408\u8ba1\u8ba8\u4f1020\u5934\u786c\u7532\u9f99\u548c\u51a0\u7a81\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 5, ""name_en"": null, ""desc"": null, ""client"": ""\u559c\u6b22\u4f20\u95fb\u7684\u5987\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b27f"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1796c3","[""user:anonymous""]","[]"
"{""name"": ""\u9510\u5229\u722a"", ""desc"": ""\u975e\u5e38\u9510\u5229\u7684\u5c16\u722a\uff0c\u76f4\u63a5\u7528\u624b\u89e6\u78b0\u4f1a\u5f88\u5371\u9669\u3002\u5c31\u7b97\u672a\u7ecf\u4efb\u4f55\u52a0\u5de5\uff0c\u4e5f\u80fd\u76f4\u63a5\u7528\u5b83\u6765\u5207\u83dc\u5272\u8089\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u92ed\u5229\u306a\u722a"", ""created_at"": 1616846216, ""updated_at"": 1617887195, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb381"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","9","{""name"": ""\u5c71\u6cb3\u4e00\u95ea\uff0c\u96f7\u9e23\u54cd\u5f7b"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u96f7\u72fc\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u5e73\u9759\u4e0d\u4e0b\u6765\u7684\u827e\u9732\u732b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b283"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1796dc","[""user:anonymous""]","[]"
"{""name"": ""\u5c16\u94e0\u7389"", ""desc"": ""\u8fdb\u4e00\u6b65\u63d0\u5347\u6b66\u5177\u6027\u80fd\u7684\u94e0\u7389\u3002\u53ef\u5f3a\u5316\u9632\u5177\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item52.png"", ""name_jp"": ""\u5c16\u93a7\u7389"", ""created_at"": 1616846216, ""updated_at"": 1617887249, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb369"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","12","{""name"": ""\u6253\u78e8\u7425\u73c0\u8272\u7684\u7259"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u51b0\u7259\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u7b49\u5f85\u604b\u4eba\u7684\u5973\u6027"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b285"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1796f0","[""user:anonymous""]","[]"
"{""name"": ""\u4fee\u7f57\u539f\u73e0"", ""desc"": ""\u5236\u4f5c\u88c5\u9970\u54c1\u65f6\u4e0d\u53ef\u6216\u7f3a\u7684\u73e0\u5b50\u3002\u7f8e\u4e2d\u4e0d\u8db3\u4e4b\u5904\u5c31\u662f\u6709\u70b9\u8d35\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item53.png"", ""name_jp"": ""\u4fee\u7f85\u539f\u73e0"", ""created_at"": 1616846216, ""updated_at"": 1617887148, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","10","{""name"": ""\u98de\u8dc3\u5934\u9876\u7684\u5a01\u80c1"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u98de\u96f7\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u795e\u91c7\u5955\u5955\u7684\u9493\u5ba2"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b286"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1796f7","[""user:anonymous""]","[]"
"{""name"": ""\u5c16\u94e0\u7389"", ""desc"": ""\u8fdb\u4e00\u6b65\u63d0\u5347\u6b66\u5177\u6027\u80fd\u7684\u94e0\u7389\u3002\u53ef\u5f3a\u5316\u9632\u5177\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item52.png"", ""name_jp"": ""\u5c16\u93a7\u7389"", ""created_at"": 1616846216, ""updated_at"": 1617887249, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb369"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","12","{""name"": ""\u8d64\u7ea2\u53cc\u7738\uff0c\u65a9\u65ad\u6697\u591c"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u8fc5\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u56e0\u6050\u60e7\u800c\u98a4\u6296\u7684\u730e\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b288"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179708","[""user:anonymous""]","[]"
"{""name"": ""\u5c16\u94e0\u7389"", ""desc"": ""\u8fdb\u4e00\u6b65\u63d0\u5347\u6b66\u5177\u6027\u80fd\u7684\u94e0\u7389\u3002\u53ef\u5f3a\u5316\u9632\u5177\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item52.png"", ""name_jp"": ""\u5c16\u93a7\u7389"", ""created_at"": 1616846216, ""updated_at"": 1617887249, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb369"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","7","{""name"": ""\u7efd\u653e\u4e8e\u5929\u9645\u7684\u7ea2\u83b2"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u706b\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u65f6\u9ae6\u7684\u70df\u82b1\u5320\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b289"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179710","[""user:anonymous""]","[]"
"{""name"": ""\u575a\u9f99\u9aa8"", ""desc"": ""\u4e00\u6574\u5934\u5927\u578b\u9f99\u91cc\u4e5f\u627e\u4e0d\u51fa\u51e0\u5757\uff0c\u975e\u5e38\u8d35\u91cd\u7684\u9aa8\u5934\u3002\u52a0\u5de5\u96be\u5ea6\u9ad8\uff0c\u4f46\u56e0\u4e3a\u4f18\u5f02\u7684\u6548\u679c\u5907\u53d7\u77a9\u76ee\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u5805\u7adc\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887194, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb37a"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","20","{""name"": ""\u78e8\u70bc\u5427\uff01\u94f3\u67aa\u4e4b\u578b"", ""level"": null, ""contract"": null, ""success_condition"": ""\u6355\u83b71\u5934\u51b0\u7259\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u502a\u6cf0\u6559\u5b98"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b28e"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179736","[""user:anonymous""]","[]"
"{""name"": ""\u9510\u5229\u722a"", ""desc"": ""\u975e\u5e38\u9510\u5229\u7684\u5c16\u722a\uff0c\u76f4\u63a5\u7528\u624b\u89e6\u78b0\u4f1a\u5f88\u5371\u9669\u3002\u5c31\u7b97\u672a\u7ecf\u4efb\u4f55\u52a0\u5de5\uff0c\u4e5f\u80fd\u76f4\u63a5\u7528\u5b83\u6765\u5207\u83dc\u5272\u8089\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u92ed\u5229\u306a\u722a"", ""created_at"": 1616846216, ""updated_at"": 1617887195, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb381"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","10","{""name"": ""\u78e8\u70bc\u5427\uff01\u94f3\u67aa\u4e4b\u578b"", ""level"": null, ""contract"": null, ""success_condition"": ""\u6355\u83b71\u5934\u51b0\u7259\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u502a\u6cf0\u6559\u5b98"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b28e"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179738","[""user:anonymous""]","[]"
"{""name"": ""\u575a\u94e0\u7389"", ""desc"": ""\u9ad8\u5bc6\u5ea6\u7684\u575a\u786c\u94e0\u7389\u3002\u53ef\u5927\u5e45\u5f3a\u5316\u9632\u5177\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item52.png"", ""name_jp"": ""\u5805\u93a7\u7389"", ""created_at"": 1616846216, ""updated_at"": 1617887283, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb36a"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","16","{""name"": ""\u4fee\u70bc\u5427\uff01\u64cd\u866b\u68cd\u4e4b\u578b"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u4eba\u9c7c\u9f99\u548c1\u5934\u4f1e\u9e1f"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u502a\u6cf0\u6559\u5b98"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b28f"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179744","[""user:anonymous""]","[]"
"{""name"": ""\u575a\u9f99\u9aa8"", ""desc"": ""\u4e00\u6574\u5934\u5927\u578b\u9f99\u91cc\u4e5f\u627e\u4e0d\u51fa\u51e0\u5757\uff0c\u975e\u5e38\u8d35\u91cd\u7684\u9aa8\u5934\u3002\u52a0\u5de5\u96be\u5ea6\u9ad8\uff0c\u4f46\u56e0\u4e3a\u4f18\u5f02\u7684\u6548\u679c\u5907\u53d7\u77a9\u76ee\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u5805\u7adc\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887194, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb37a"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","20","{""name"": ""\u953b\u70bc\u5427\uff01\u5f13\u4e4b\u578b"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e2\u5934\u98de\u96f7\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u502a\u6cf0\u6559\u5b98"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b290"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179746","[""user:anonymous""]","[]"
"{""name"": ""\u5c16\u94e0\u7389"", ""desc"": ""\u8fdb\u4e00\u6b65\u63d0\u5347\u6b66\u5177\u6027\u80fd\u7684\u94e0\u7389\u3002\u53ef\u5f3a\u5316\u9632\u5177\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item52.png"", ""name_jp"": ""\u5c16\u93a7\u7389"", ""created_at"": 1616846216, ""updated_at"": 1617887249, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb369"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","7","{""name"": ""\u62db\u5f80\u6ce5\u6d77"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u6ce5\u7fc1\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 7, ""name_en"": null, ""desc"": null, ""client"": ""\u6d51\u8eab\u6ce5\u6c61\u7684\u827e\u9732\u732b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b295"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179776","[""user:anonymous""]","[]"
