"name","desc","image","name_jp","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"镰鼬龙王的毛","长在镰鼬龙王头颈部的毛。白色与橙色的渐变非常有特点。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","鎌鼬竜の毛","1616846216","1617887252","80067813","605f1d89916275061eccb3da","[""user:anonymous""]","[]"
"眠狗龙王的皮","眠狗龙王的皮。这张在严酷环境下经受考验的皮留着几道伤痕。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","眠狗竜の皮","1616846216","1617887253","80067813","605f1d89916275061eccb3e0","[""user:anonymous""]","[]"
"毒狗龙王的上等皮","毒狗龙王的上等皮。这块结实的皮更加光鲜，能制成熟练猎人的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","毒狗竜の上皮","1616846216","1617887253","80067813","605f1d89916275061eccb3ee","[""user:anonymous""]","[]"
"伞鸟的上等羽鳞","伞鸟的优质羽鳞。虽然薄，却很坚硬的素材。挥砍如刃，层叠若盾。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","傘鳥の上羽鱗","1616846216","1617887253","80067813","605f1d89916275061eccb408","[""user:anonymous""]","[]"
"水兽的尾巴","水兽的带鳍尾巴。渔民们会用它来制造渔船。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item40.png","水獣の尻尾","1616846216","1617887253","80067813","605f1d89916275061eccb414","[""user:anonymous""]","[]"
"土砂龙的坚壳","土砂龙的甲壳上黏附着层层叠叠的泥，让它的外壳更加坚固。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","土砂竜の堅殻","1616846216","1617887253","80067813","605f1d89916275061eccb416","[""user:anonymous""]","[]"
"河童蛙的大碟","河童蛙头部的巨大碟状骨。毫发无损的上等货色作为高级餐具在市场上流通。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","河童蛙の大皿","1616846216","1617887254","80067813","605f1d89916275061eccb42c","[""user:anonymous""]","[]"
"人鱼龙的鳞","人鱼龙的鳞。带有水分，使得黄色的鳞片散发出更为艳丽的光彩。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","人魚竜の鱗","1616846216","1617887254","80067813","605f1d89916275061eccb44b","[""user:anonymous""]","[]"
"人鱼龙的假寐粉","人鱼龙喉部生成的微光粉末。沉醉于少女泪光的结果，便是陷入沉眠。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","人魚竜の微睡み粉","1616846216","1617887254","80067813","605f1d89916275061eccb454","[""user:anonymous""]","[]"
"火龙的骨髓","经过剥取技术的长足发展，近年才成功获得的异类素材。一旦暴露在空气中就会自燃。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","火竜の骨髄","1616846216","1617887254","80067813","605f1d89916275061eccb460","[""user:anonymous""]","[]"
"火龙的上等鳞","优质的白色毛皮，手感上佳。在贵族之间作为权利的象征倍受瞩目与青睐。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","火竜の上鱗","1616846216","1617887254","80067813","605f1d89916275061eccb4b6","[""user:anonymous""]","[]"
"轰龙的爪","长在独特前脚上的轰龙爪，这样的进化在飞龙中仅此一家。凶残的锋利度是最大的资本。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","轟竜の爪","1616846216","1617887255","80067813","605f1d89916275061eccb4df","[""user:anonymous""]","[]"
"补给专用秘药","可完全回复体力的药。（补给品专用）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item39.png","支給用秘薬","1616846216","1617887255","80067813","605f1d89916275061eccb327","[""user:anonymous""]","[]"
"妃蜘蛛的坚壳","妃蜘蛛的坚硬甲壳。坚硬且非常沉重。也用作兵器装甲的素材。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","妃蜘蛛の堅殻","1616846216","1617887255","80067813","605f1d89916275061eccb4f1","[""user:anonymous""]","[]"
"补给专用大桶爆弹","大桶爆弹的改良强化版。没写“G”却有超强的威力。（补给品专用）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item10.png","支給用大タル爆弾","1616846216","1617887255","80067813","605f1d89916275061eccb32f","[""user:anonymous""]","[]"
"雷神龙的坚壳","轻盈且充满弹力的雷神龙外壳。外壳蕴含强大的电流，轻轻一碰就会瞬间被电得焦黑。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","雷神龍の堅殻","1616846216","1617887256","80067813","605f1d89916275061eccb503","[""user:anonymous""]","[]"
"补给专用闪光球","可以发出强烈闪光的投掷球。（补给品专用）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item9.png","支給用閃光玉","1616846216","1617887256","80067813","605f1d89916275061eccb332","[""user:anonymous""]","[]"
"雷神的龙玉","雷神龙体内蕴藏的宝石。闪耀着电流般的光芒。得到它的人能驯服雷电。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item9.png","雷神の龍玉","1616846216","1617887256","80067813","605f1d89916275061eccb508","[""user:anonymous""]","[]"
"冰结桶爆弹","内藏银色种子的桶爆弹。爆炸散布冷气。十分危险，因此任务结束后将被回收。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item10.png","氷結タル爆弾","1616846216","1617887256","80067813","605f1d89916275061eccb347","[""user:anonymous""]","[]"
"银蛋","闪闪发光的银蛋。是拥有巨大价值的珍宝。可卖出高价。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item2.png","銀のたまご","1616846216","1617887256","80067813","605f1d89916275061eccb52b","[""user:anonymous""]","[]"
"朴素的余料","随处可见的普通素材。收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","素朴な端材","1616846216","1617887257","80067813","605f1d89916275061eccb52e","[""user:anonymous""]","[]"
"木桶盖","小桶的盖子。上面画着涂鸦。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item13.png","タルの蓋","1616846216","1617887257","80067813","605f1d89916275061eccb35a","[""user:anonymous""]","[]"
"矿石的余料","小而残缺的矿石素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","鉱石の端材","1616846216","1617887257","80067813","605f1d89916275061eccb530","[""user:anonymous""]","[]"
"龙骨【大】","形状奇妙的扭曲骨头。能感受到潜藏在废神社的些许可疑气氛。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png","竜骨【大】","1616846216","1617887257","80067813","605f1d89916275061eccb377","[""user:anonymous""]","[]"
"毛皮的余料","小而残缺的毛皮素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","毛皮の端材","1616846216","1617887258","80067813","605f1d89916275061eccb534","[""user:anonymous""]","[]"
"尖龙骨","即使在龙骨之中也算是前端尖锐并且贵重的骨。可活用素材本身的强度。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png","尖竜骨","1616846216","1617887258","80067813","605f1d89916275061eccb379","[""user:anonymous""]","[]"
"眠狗龙王的余料","小而残缺的眠狗龙王素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","眠狗竜の端材","1616846216","1617887258","80067813","605f1d89916275061eccb542","[""user:anonymous""]","[]"
"垂皮龙的皮","垂皮龙的皮。松弛而厚实，可以帮助自己在面对利爪与尖牙时免于致命伤。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","垂皮竜の皮","1616846216","1617887258","80067813","605f1d89916275061eccb3a3","[""user:anonymous""]","[]"
"毒狗龙王的余料","小而残缺的毒狗龙王素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","毒狗竜の端材","1616846216","1617887258","80067813","605f1d89916275061eccb546","[""user:anonymous""]","[]"
"垂皮龙的上等皮","垂皮龙身上色彩斑斓的好皮。得革率很高，防水性能也好，是珍贵的素材。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","垂皮竜の上皮","1616846216","1617887259","80067813","605f1d89916275061eccb3a4","[""user:anonymous""]","[]"
"天狗兽的上等余料","残缺的优质天狗兽素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","天狗獣の上端材","1616846216","1617887259","80067813","605f1d89916275061eccb559","[""user:anonymous""]","[]"
"熔岩兽的鳞","主要生活在火山地带的怪物的鳞。抗火性能很好，但没多少价值。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","溶岩獣の鱗","1616846216","1617887259","80067813","605f1d89916275061eccb3ba","[""user:anonymous""]","[]"
"雷狼龙的上等余料","残缺的优质雷狼龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","雷狼竜の上端材","1616846216","1617887259","80067813","605f1d89916275061eccb576","[""user:anonymous""]","[]"
"毒狗龙王的皮","毒狗龙王的皮。这浓淡相间的橙色与白斑点就像一张天然的织物。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","毒狗竜の皮","1616846216","1617887260","80067813","605f1d89916275061eccb3ed","[""user:anonymous""]","[]"
"角龙的余料","小而残缺的角龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","角竜の端材","1616846216","1617887260","80067813","605f1d89916275061eccb579","[""user:anonymous""]","[]"
"伞鸟的鳞","伞鸟的鳞。散发美丽白色光辉的鳞，优雅高贵，人气颇高。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","傘鳥の鱗","1616846216","1617887260","80067813","605f1d89916275061eccb405","[""user:anonymous""]","[]"
"立轴【熊蛙相扑】","着迷于青熊兽与河童蛙的相扑之姿，画师不自禁地奋笔挥毫而成的杰作。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【熊蛙相撲】","1616846216","1617887260","80067813","605f1d89916275061eccb5a7","[""user:anonymous""]","[]"
"伞鸟的喙","伞鸟的喙。看起来好似涂上了口红，非常美丽，常用作工艺品。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item62.png","傘鳥のクチバシ","1616846216","1617887260","80067813","605f1d89916275061eccb40b","[""user:anonymous""]","[]"
"潜水艇模型","交易所的潜水艇模型。让它浮在水面上，好像可以正常航行。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item73.png","ミニチュア潜水艇","1616846216","1617887261","80067813","605f1d89916275061eccb5af","[""user:anonymous""]","[]"
"土砂龙的头壳","位于土砂龙头部的甲壳。太过于坚硬，连剥取都十分困难。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item62.png","土砂竜の頭殻","1616846216","1617887261","80067813","605f1d89916275061eccb41b","[""user:anonymous""]","[]"
"纯燕雀石","高纯度燕雀石。其蓝色极为美丽，是高人气的室内装饰。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item73.png","純マカライト鉱石","1616846216","1617887261","80067813","605f1d89916275061eccb5b2","[""user:anonymous""]","[]"
"河童蛙的嘴","河童蛙的喙状嘴。拥有蓄水的构造，适合用来制作利用水的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item62.png","河童蛙の嘴","1616846216","1617887261","80067813","605f1d89916275061eccb429","[""user:anonymous""]","[]"
"天狗兽的刚毛","天狗兽的优质毛。虽然天狗兽举止粗暴，但它的毛工整又结实，很实用。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","天狗獣の剛毛","1616846216","1617887262","80067813","605f1d89916275061eccb42e","[""user:anonymous""]","[]"
"船艇牡蛎","非常大的牡蛎。大到一口都吃不下。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","センテイガキ","1616846216","1617887262","80067813","605f1d89916275061eccb5cb","[""user:anonymous""]","[]"
"天狗兽的尖爪","天狗兽的锐爪。在将天狗兽奉为神使的山村，人们将它的爪当成是护身符。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","天狗獣の尖爪","1616846216","1617887262","80067813","605f1d89916275061eccb430","[""user:anonymous""]","[]"
"瀑布彩水晶","如飞溅的水花般闪耀的彩水晶。古代的浪漫与美丽共同显现。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","瀑布の彩水晶","1616846216","1617887262","80067813","605f1d89916275061eccb5d2","[""user:anonymous""]","[]"
"天狗兽的坚尾甲","天狗兽的坚硬尾甲。久经使用的尾甲，已经硬化得能贯穿巨石。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","天狗獣の堅尾甲","1616846216","1617887262","80067813","605f1d89916275061eccb436","[""user:anonymous""]","[]"
"皇家独角仙","像宝石一样闪闪发光的甲虫。在收藏家之间具有很高的价值。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png","ロイヤルカブト","1616846216","1617887264","80067813","605f1d89916275061eccb5d6","[""user:anonymous""]","[]"
"沙石蔷薇","因自然现象而结晶化为蔷薇形的矿物。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","サンドローズ","1616846216","1617887264","80067813","605f1d89916275061eccb5df","[""user:anonymous""]","[]"
"泥鱼龙的锐牙","泥鱼龙锐利的粗牙。锐牙紧咬猎物，直至将其拖入泥沼。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","泥魚竜の鋭牙","1616846216","1617887264","80067813","605f1d89916275061eccb442","[""user:anonymous""]","[]"
"赤金鱼","全身赤金色的奇鱼。能卖出高价。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item46.png","赤金魚","1616846216","1617887264","80067813","605f1d89916275061eccb5eb","[""user:anonymous""]","[]"
"火龙的翼爪","火龙翼上生长的爪。加工难度适中，被称为加工商鱼跃龙门的必经之路。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","火竜の翼爪","1616846216","1617887265","80067813","605f1d89916275061eccb45e","[""user:anonymous""]","[]"
"垂皮油","从垂皮龙皮里抽出的油。可以制成内服药及外敷药，用途非常广泛。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item44.png","垂皮油","1616846216","1617887265","80067813","605f1d89916275061eccb5f3","[""user:anonymous""]","[]"
"飞雷龙的上等鳞","飞雷龙的优质鳞。兼具羽毛般的柔软与风一般的轻盈。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","飛雷竜の上鱗","1616846216","1617887265","80067813","605f1d89916275061eccb46d","[""user:anonymous""]","[]"
"圆滚滚橡子","艾露猫珍重保护的宝贝橡子。圆滚滚的。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item28.png","まんまるドングリ","1616846216","1617887265","80067813","605f1d89916275061eccb5f8","[""user:anonymous""]","[]"
"蛮颚龙的大鼻骨","蛮颚龙发达的鼻骨。长大了一圈的鼻骨是赢得残酷生存竞争的证明。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png","蛮顎竜の大鼻骨","1616846216","1617887265","80067813","605f1d89916275061eccb48b","[""user:anonymous""]","[]"
"硬甲龙的蛋","从硬甲龙巢穴中偷出来的蛋。据说味道很好。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item2.png","草食竜の卵","1616846216","1617887266","80067813","605f1d89916275061eccb60b","[""user:anonymous""]","[]"
"迅龙的黑毛","迅龙体表鳞上细密生长的黑毛。披上这一身黑毛，可以完全溶入黑暗之中。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","迅竜の黒毛","1616846216","1617887266","80067813","605f1d89916275061eccb491","[""user:anonymous""]","[]"
"铋结晶","大到能抱住的大铋结晶。能将周围照成彩色。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","ビスマス結晶","1616846216","1617887266","80067813","605f1d89916275061eccb60f","[""user:anonymous""]","[]"
"迅龙的上等黑毛","迅龙的漆黑毛。能吸收一切射入的光，只余黑暗笼罩全身。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","迅竜の上黒毛","1616846216","1617887266","80067813","605f1d89916275061eccb492","[""user:anonymous""]","[]"
"加速扩散弹","","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item14.png","加速拡散弾","1616846216","1617887266","80067813","605f1d89916275061eccb61a","[""user:anonymous""]","[]"
"迅龙的锐牙","锐利得令人胆寒的迅龙的牙。并不是用来咬碎猎物的，而是专注于把猎物整个剖开。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","迅竜の鋭牙","1616846216","1617887267","80067813","605f1d89916275061eccb498","[""user:anonymous""]","[]"
"火龙的鳞","这片鳞取自名为火龙的飞龙。各种飞龙的鳞与甲壳可谓是加工素材中的基本材料。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","火竜の鱗","1616846216","1617887267","80067813","605f1d89916275061eccb4b5","[""user:anonymous""]","[]"
"火龙的尾巴","从火龙身上砍下的尾巴。用途十分广泛。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item40.png","火竜の尻尾","1616846216","1617887267","80067813","605f1d89916275061eccb4bb","[""user:anonymous""]","[]"
"雷狼龙的甲壳","雷狼龙的青绿色甲壳。能在充盈的电能中保护自己，是一种绝缘体。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","雷狼竜の甲殻","1616846216","1617887267","80067813","605f1d89916275061eccb4cd","[""user:anonymous""]","[]"
"雷狼龙的尖爪","雷狼龙的尖爪。在超带电状态尽情显露之时，将暴露出它残忍嗜杀的本性。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","雷狼竜の尖爪","1616846216","1617887268","80067813","605f1d89916275061eccb4d4","[""user:anonymous""]","[]"
"轰龙的牙","轰龙的牙。面对这将猎物粉碎的可怖牙齿，无人能掩藏心中的恐惧。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","轟竜の牙","1616846216","1617887268","80067813","605f1d89916275061eccb4e1","[""user:anonymous""]","[]"
"优质的弯曲角","角龙的优质扭曲角。状态很好，可以做成更强的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","上質なねじれた角","1616846216","1617887268","80067813","605f1d89916275061eccb4ed","[""user:anonymous""]","[]"
"金狮子的黑毛","金狮子的黑毛。用它加工而成的纤维制品连王公贵族们都为之一掷千金。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","金獅子の黒毛","1616846216","1617887268","80067813","605f1d89916275061eccb4f7","[""user:anonymous""]","[]"
"金狮子的尖爪","黄金狮子凶猛的锐爪。无论是剥取还是加工成武具都相当困难。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","金獅子の尖爪","1616846216","1617887268","80067813","605f1d89916275061eccb4f8","[""user:anonymous""]","[]"
"雷神龙的雷袋","引发雷电并积蓄起来的器官。能生成强力的磁场，使雷神龙巨大的身体浮在空中。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","雷神龍の雷袋","1616846216","1617887269","80067813","605f1d89916275061eccb506","[""user:anonymous""]","[]"
"百龙击退证・四","感谢证明，授予守护村庄免于百龙夜行侵害之人。可用于百龙强化。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item50.png","百竜撃退の証・四","1616846216","1617887269","80067813","605f1d89916275061eccb518","[""user:anonymous""]","[]"
"垂皮龙的上等余料","残缺的优质垂皮龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","垂皮竜の上端材","1616846216","1617887269","80067813","605f1d89916275061eccb539","[""user:anonymous""]","[]"
"白兔兽的余料","小而残缺的白兔兽素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","白兎獣の端材","1616846216","1617887269","80067813","605f1d89916275061eccb54a","[""user:anonymous""]","[]"
"水兽的余料","小而残缺的水兽素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","水獣の端材","1616846216","1617887270","80067813","605f1d89916275061eccb550","[""user:anonymous""]","[]"
"人鱼龙的上等余料","残缺的优质人鱼龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","人魚竜の上端材","1616846216","1617887270","80067813","605f1d89916275061eccb560","[""user:anonymous""]","[]"
"冰牙龙的余料","小而残缺的冰牙龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","氷牙竜の端材","1616846216","1617887270","80067813","605f1d89916275061eccb563","[""user:anonymous""]","[]"
"飞雷龙的余料","小而残缺的飞雷龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","飛雷竜の端材","1616846216","1617887270","80067813","605f1d89916275061eccb565","[""user:anonymous""]","[]"
"泡狐龙的余料","小而残缺的泡狐龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","泡狐竜の端材","1616846216","1617887270","80067813","605f1d89916275061eccb56d","[""user:anonymous""]","[]"
"金狮子的上等余料","残缺的优质金狮子素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","金獅子の上端材","1616846216","1617887271","80067813","605f1d89916275061eccb57c","[""user:anonymous""]","[]"
"立轴【泥鱼龙】","绘有泥鱼龙的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【泥魚竜】","1616846216","1617887271","80067813","605f1d89916275061eccb58d","[""user:anonymous""]","[]"
"立轴【火龙】","绘有火龙的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【火竜】","1616846216","1617887271","80067813","605f1d89916275061eccb598","[""user:anonymous""]","[]"
"三星猪笼草","只食用优质虫的猪笼草。气味更显芳香。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item4.png","三ツ星ツボカズラ","1616846216","1617887271","80067813","605f1d89916275061eccb5d5","[""user:anonymous""]","[]"
"燃石炭","可以燃烧的岩石。握在手上感觉到丝丝温热。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","燃石炭","1616846216","1617887272","80067813","605f1d89916275061eccb5e2","[""user:anonymous""]","[]"
"王锦鱼","锦鱼中颜色和花纹都特别华丽，身躯也更庞大的个体总称。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item46.png","王錦魚","1616846216","1617887272","80067813","605f1d89916275061eccb5ef","[""user:anonymous""]","[]"
"怪物肝","各种怪物的内脏。是被珍视的一道美味。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","モンスターのキモ","1616846216","1617887272","80067813","605f1d89916275061eccb5f4","[""user:anonymous""]","[]"
"丸鸟粪","丸鸟的粪。干燥之后磨成粉好像可以入药。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item56.png","ガーグァのフン","1616846216","1617887272","80067813","605f1d89916275061eccb5f9","[""user:anonymous""]","[]"
"大炮弹","","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item14.png","大砲弾","1616846216","1617887272","80067813","605f1d89916275061eccb615","[""user:anonymous""]","[]"
"麻痹苦无","刃口涂上神经性毒物，具有麻痹效果的投掷用苦无。（补给品专用）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item26.png","麻痺投げクナイ","1616846216","1617887273","80067813","605f1d89916275061eccb338","[""user:anonymous""]","[]"
"扭曲的坚怪骨","形状奇妙的扭曲坚骨。废神社里静静飘荡着的瘆人气息寄宿其中。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png","ねじれた堅怪骨","1616846216","1617887273","80067813","605f1d89916275061eccb36e","[""user:anonymous""]","[]"
"残缺龙骨","过去在此地断气之龙的骨头碎片。能略微感受到那头龙的威严。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png","欠けた龍骨","1616846216","1617887273","80067813","605f1d89916275061eccb373","[""user:anonymous""]","[]"
"温暖的毛皮","从小型野兽身上取得的毛皮。用途很多，但主要用于加工成服装。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","暖かい毛皮","1616846216","1617887273","80067813","605f1d89916275061eccb384","[""user:anonymous""]","[]"
"火炎袋","怪物的一种体内器官。其中饱含着可燃性十足的粉尘。要小心处理。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","火炎袋","1616846216","1617887274","80067813","605f1d89916275061eccb395","[""user:anonymous""]","[]"
"大水袋","怪物的一种体内器官。可以将大量的水保存在其中，是蓄水性优良的大容器。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","大水袋","1616846216","1617887274","80067813","605f1d89916275061eccb39c","[""user:anonymous""]","[]"
"猫毛红玉","非常稀少的贵重玉。在猫体内经过漫长岁月的红玉散发着犹如宝石般的光辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item9.png","ネコ毛の紅玉","1616846216","1617887274","80067813","605f1d89916275061eccb39e","[""user:anonymous""]","[]"
"野猪的毛皮","野猪的皮。刚毛。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","ファンゴの毛皮","1616846216","1617887274","80067813","605f1d89916275061eccb3ab","[""user:anonymous""]","[]"
"条纹花样的皮","翼蛇龙条纹花样的皮。深沉黑色与朱红条纹的搭配隐隐造就着一股潮流。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","縞模様の皮","1616846216","1617887274","80067813","605f1d89916275061eccb3cb","[""user:anonymous""]","[]"
"镰鼬龙的刃尾","提升攻击力的护符。加入了强者之爪，进一步增强护符的效果。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","イズチの刃尾","1616846216","1617887275","80067813","605f1d89916275061eccb3cf","[""user:anonymous""]","[]"
"眠狗龙的鳞","从眠狗龙身上剥下的鳞。它们的栖息地比狗龙更偏远，因而价值也略有提高。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","バギィの鱗","1616846216","1617887275","80067813","605f1d89916275061eccb3d3","[""user:anonymous""]","[]"
"搔鸟的大喙","搔鸟中尤为强大的个体的喙。比普通飞龙的甲壳要硬。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item62.png","掻鳥の大クチバシ","1616846216","1617887275","80067813","605f1d89916275061eccb3ea","[""user:anonymous""]","[]"
"白兔兽的刚毛","白兔兽的优质体毛。闪耀着霜白的光泽，是被选中的高级品。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","白兎獣の剛毛","1616846216","1617887275","80067813","605f1d89916275061eccb3f9","[""user:anonymous""]","[]"
"白兔兽的大耳","白兔兽雄壮的耳朵。长而强健的耳朵只要稍稍打磨，就能比一般的刀剑更为锋利。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item62.png","白兎獣の大耳","1616846216","1617887276","80067813","605f1d89916275061eccb3fb","[""user:anonymous""]","[]"
